latitude,longitude,elevation
51.99045,-9.728086,814.79931640625
51.99045,-9.7295467,819.7587890625
51.99045,-9.7310074,819.8703002929688
51.99045,-9.7324681,800.9075927734375
51.99045,-9.7339288,757.3310546875
51.99045,-9.7353895,699.0140380859375
51.99045,-9.7368502,645.3720092773438
51.99045,-9.7383109,591.9722290039062
51.99045,-9.7397716,532.7890625
51.99045,-9.7412323,483.2340393066406
51.99045,-9.742693,456.0072021484375
51.99045,-9.7441537,434.3227844238281
51.99045,-9.745614400000001,415.1820373535156
51.99045,-9.7470751,421.8959655761719
51.99045,-9.7485358,446.8207092285156
51.99045,-9.7499965,473.3131408691406
51.99045,-9.7514572,509.63427734375
51.99045,-9.7529179,552.0576782226562
51.99045,-9.7543786,590.045166015625
51.99045,-9.7558393,624.4656372070312
51.99045,-9.7573,655.9550170898438
51.99134950000001,-9.728086,786.8492431640625
51.99134950000001,-9.7295467,777.4510498046875
51.99134950000001,-9.7310074,758.3438110351562
51.99134950000001,-9.7324681,748.1411743164062
51.99134950000001,-9.7339288,745.408203125
51.99134950000001,-9.7353895,733.7691650390625
51.99134950000001,-9.7368502,706.2061767578125
51.99134950000001,-9.7383109,657.685791015625
51.99134950000001,-9.7397716,602.6948852539062
51.99134950000001,-9.7412323,569.1810913085938
51.99134950000001,-9.742693,546.4248657226562
51.99134950000001,-9.7441537,526.6055908203125
51.99134950000001,-9.745614400000001,503.1047058105469
51.99134950000001,-9.7470751,499.3153991699219
51.99134950000001,-9.7485358,513.177490234375
51.99134950000001,-9.7499965,542.9520874023438
51.99134950000001,-9.7514572,584.7235107421875
51.99134950000001,-9.7529179,624.5980224609375
51.99134950000001,-9.7543786,665.26953125
51.99134950000001,-9.7558393,702.7515258789062
51.99134950000001,-9.7573,734.519287109375
51.992249,-9.728086,723.4012451171875
51.992249,-9.7295467,691.861083984375
51.992249,-9.7310074,668.691162109375
51.992249,-9.7324681,666.5897827148438
51.992249,-9.7339288,684.2066650390625
51.992249,-9.7353895,710.2037353515625
51.992249,-9.7368502,720.99072265625
51.992249,-9.7383109,702.3650512695312
51.992249,-9.7397716,667.588134765625
51.992249,-9.7412323,655.9977416992188
51.992249,-9.742693,640.60302734375
51.992249,-9.7441537,623.4602661132812
51.992249,-9.745614400000001,608.65576171875
51.992249,-9.7470751,600.15576171875
51.992249,-9.7485358,603.5299072265625
51.992249,-9.7499965,626.2472534179688
51.992249,-9.7514572,672.5088500976562
51.992249,-9.7529179,709.1616821289062
51.992249,-9.7543786,750.4937744140625
51.992249,-9.7558393,785.4482421875
51.992249,-9.7573,811.3165893554688
51.9931485,-9.728086,666.8550415039062
51.9931485,-9.7295467,619.9446411132812
51.9931485,-9.7310074,593.5106201171875
51.9931485,-9.7324681,590.1721801757812
51.9931485,-9.7339288,609.9863891601562
51.9931485,-9.7353895,651.0167236328125
51.9931485,-9.7368502,699.8495483398438
51.9931485,-9.7383109,725.83544921875
51.9931485,-9.7397716,722.7030029296875
51.9931485,-9.7412323,731.5712280273438
51.9931485,-9.742693,732.1534423828125
51.9931485,-9.7441537,721.5362548828125
51.9931485,-9.745614400000001,713.8844604492188
51.9931485,-9.7470751,699.1338500976562
51.9931485,-9.7485358,699.0767211914062
51.9931485,-9.7499965,716.1874389648438
51.9931485,-9.7514572,762.8583374023438
51.9931485,-9.7529179,797.225830078125
51.9931485,-9.7543786,832.90576171875
51.9931485,-9.7558393,860.7950439453125
51.9931485,-9.7573,883.0940551757812
51.994048,-9.728086,623.309326171875
51.994048,-9.7295467,567.0425415039062
51.994048,-9.7310074,532.982666015625
51.994048,-9.7324681,526.6387329101562
51.994048,-9.7339288,552.2197875976562
51.994048,-9.7353895,607.2489013671875
51.994048,-9.7368502,679.2884521484375
51.994048,-9.7383109,737.8741455078125
51.994048,-9.7397716,764.3319702148438
51.994048,-9.7412323,782.3272094726562
51.994048,-9.742693,804.1668701171875
51.994048,-9.7441537,818.55908203125
51.994048,-9.745614400000001,821.8546752929688
51.994048,-9.7470751,788.8560180664062
51.994048,-9.7485358,783.2859497070312
51.994048,-9.7499965,800.7847900390625
51.994048,-9.7514572,845.2266235351562
51.994048,-9.7529179,875.5000610351562
51.994048,-9.7543786,909.1446533203125
51.994048,-9.7558393,932.9451904296875
51.994048,-9.7573,947.1492919921875
51.9949475,-9.728086,579.7265014648438
51.9949475,-9.7295467,523.45947265625
51.9949475,-9.7310074,488.6561889648438
51.9949475,-9.7324681,488.4934692382812
51.9949475,-9.7339288,527.2333374023438
51.9949475,-9.7353895,598.9176635742188
51.9949475,-9.7368502,687.5931396484375
51.9949475,-9.7383109,753.0653686523438
51.9949475,-9.7397716,792.7030029296875
51.9949475,-9.7412323,819.8219604492188
51.9949475,-9.742693,844.734130859375
51.9949475,-9.7441537,861.420166015625
51.9949475,-9.745614400000001,865.5118408203125
51.9949475,-9.7470751,854.6241455078125
51.9949475,-9.7485358,847.32080078125
51.9949475,-9.7499965,863.9156494140625
51.9949475,-9.7514572,886.614013671875
51.9949475,-9.7529179,914.7758178710938
51.9949475,-9.7543786,940.117431640625
51.9949475,-9.7558393,925.07177734375
51.9949475,-9.7573,908.3549194335938
51.995847,-9.728086,531.2144775390625
51.995847,-9.7295467,489.9522399902344
51.995847,-9.7310074,465.219482421875
51.995847,-9.7324681,471.8013916015625
51.995847,-9.7339288,518.8268432617188
51.995847,-9.7353895,600.8556518554688
51.995847,-9.7368502,693.5630493164062
51.995847,-9.7383109,769.7789306640625
51.995847,-9.7397716,818.084228515625
51.995847,-9.7412323,855.014892578125
51.995847,-9.742693,882.295166015625
51.995847,-9.7441537,898.5405883789062
51.995847,-9.745614400000001,901.840576171875
51.995847,-9.7470751,892.3900146484375
51.995847,-9.7485358,873.700927734375
51.995847,-9.7499965,859.2000732421875
51.995847,-9.7514572,810.7105102539062
51.995847,-9.7529179,802.637451171875
51.995847,-9.7543786,834.9384155273438
51.995847,-9.7558393,849.5350952148438
51.995847,-9.7573,855.84326171875
51.9967465,-9.728086,486.4391174316406
51.9967465,-9.7295467,460.1630859375
51.9967465,-9.7310074,448.3785095214844
51.9967465,-9.7324681,457.348876953125
51.9967465,-9.7339288,502.0540161132812
51.9967465,-9.7353895,587.2942504882812
51.9967465,-9.7368502,688.2252197265625
51.9967465,-9.7383109,777.5957641601562
51.9967465,-9.7397716,841.306396484375
51.9967465,-9.7412323,890.4435424804688
51.9967465,-9.742693,920.8442993164062
51.9967465,-9.7441537,932.9558715820312
51.9967465,-9.745614400000001,920.07861328125
51.9967465,-9.7470751,879.82763671875
51.9967465,-9.7485358,817.5195922851562
51.9967465,-9.7499965,757.19189453125
51.9967465,-9.7514572,688.43603515625
51.9967465,-9.7529179,683.2343139648438
51.9967465,-9.7543786,706.115478515625
51.9967465,-9.7558393,715.2667846679688
51.9967465,-9.7573,747.0667724609375
51.997646,-9.728086,439.3934326171875
51.997646,-9.7295467,430.4771423339844
51.997646,-9.7310074,429.0908813476562
51.997646,-9.7324681,442.0127258300781
51.997646,-9.7339288,490.5763854980469
51.997646,-9.7353895,584.5755615234375
51.997646,-9.7368502,697.2874755859375
51.997646,-9.7383109,780.634033203125
51.997646,-9.7397716,860.9390258789062
51.997646,-9.7412323,921.318115234375
51.997646,-9.742693,958.1561889648438
51.997646,-9.7441537,955.576171875
51.997646,-9.745614400000001,910.00537109375
51.997646,-9.7470751,833.56640625
51.997646,-9.7485358,757.4384155273438
51.997646,-9.7499965,701.8570556640625
51.997646,-9.7514572,654.8870849609375
51.997646,-9.7529179,622.4727172851562
51.997646,-9.7543786,595.955810546875
51.997646,-9.7558393,583.0462646484375
51.997646,-9.7573,624.9033203125
51.9985455,-9.728086,414.5256652832031
51.9985455,-9.7295467,412.4407043457031
51.9985455,-9.7310074,412.0700988769531
51.9985455,-9.7324681,432.74462890625
51.9985455,-9.7339288,489.9183654785156
51.9985455,-9.7353895,583.1629638671875
51.9985455,-9.7368502,692.5036010742188
51.9985455,-9.7383109,787.4971313476562
51.9985455,-9.7397716,877.2069702148438
51.9985455,-9.7412323,946.01953125
51.9985455,-9.742693,989.4564819335938
51.9985455,-9.7441537,975.9786987304688
51.9985455,-9.745614400000001,912.490478515625
51.9985455,-9.7470751,832.986328125
51.9985455,-9.7485358,762.7093505859375
51.9985455,-9.7499965,707.5736083984375
51.9985455,-9.7514572,661.208251953125
51.9985455,-9.7529179,617.7818603515625
51.9985455,-9.7543786,576.7044677734375
51.9985455,-9.7558393,543.8515014648438
51.9985455,-9.7573,530.8930053710938
51.999445,-9.728086,398.4812316894531
51.999445,-9.7295467,390.9412231445312
51.999445,-9.7310074,386.6090698242188
51.999445,-9.7324681,406.736328125
51.999445,-9.7339288,468.7893981933594
51.999445,-9.7353895,570.7152099609375
51.999445,-9.7368502,684.3963623046875
51.999445,-9.7383109,788.1256103515625
51.999445,-9.7397716,884.1249389648438
51.999445,-9.7412323,958.3878784179688
51.999445,-9.742693,994.4034423828125
51.999445,-9.7441537,978.55126953125
51.999445,-9.745614400000001,926.8118896484375
51.999445,-9.7470751,865.3631591796875
51.999445,-9.7485358,800.794189453125
51.999445,-9.7499965,737.218505859375
51.999445,-9.7514572,671.6005249023438
51.999445,-9.7529179,611.435546875
51.999445,-9.7543786,558.5042114257812
51.999445,-9.7558393,519.2188110351562
51.999445,-9.7573,499.5906066894531
52.0003445,-9.728086,381.9137878417969
52.0003445,-9.7295467,368.4043884277344
52.0003445,-9.7310074,361.5557556152344
52.0003445,-9.7324681,378.131103515625
52.0003445,-9.7339288,437.0458068847656
52.0003445,-9.7353895,540.8014526367188
52.0003445,-9.7368502,658.0037841796875
52.0003445,-9.7383109,763.9371948242188
52.0003445,-9.7397716,864.8594970703125
52.0003445,-9.7412323,931.7960815429688
52.0003445,-9.742693,948.5830078125
52.0003445,-9.7441537,938.6864013671875
52.0003445,-9.745614400000001,921.4344482421875
52.0003445,-9.7470751,894.8350219726562
52.0003445,-9.7485358,840.6965942382812
52.0003445,-9.7499965,767.7137451171875
52.0003445,-9.7514572,684.935791015625
52.0003445,-9.7529179,609.6490478515625
52.0003445,-9.7543786,550.9415893554688
52.0003445,-9.7558393,512.4281005859375
52.0003445,-9.7573,491.5397338867188
52.001244,-9.728086,359.6324157714844
52.001244,-9.7295467,349.0274047851562
52.001244,-9.7310074,349.6143493652344
52.001244,-9.7324681,374.2353515625
52.001244,-9.7339288,425.8565368652344
52.001244,-9.7353895,506.4065551757812
52.001244,-9.7368502,615.978759765625
52.001244,-9.7383109,692.4027709960938
52.001244,-9.7397716,795.5126342773438
52.001244,-9.7412323,841.8822631835938
52.001244,-9.742693,843.9364624023438
52.001244,-9.7441537,853.4894409179688
52.001244,-9.745614400000001,884.4352416992188
52.001244,-9.7470751,902.7930908203125
52.001244,-9.7485358,860.4406127929688
52.001244,-9.7499965,785.1434936523438
52.001244,-9.7514572,699.1181640625
52.001244,-9.7529179,622.6583862304688
52.001244,-9.7543786,566.1563110351562
52.001244,-9.7558393,523.8960571289062
52.001244,-9.7573,494.4573059082031
52.0021435,-9.728086,342.4067077636719
52.0021435,-9.7295467,336.713134765625
52.0021435,-9.7310074,349.6774291992188
52.0021435,-9.7324681,388.9473266601562
52.0021435,-9.7339288,448.7140197753906
52.0021435,-9.7353895,514.8856201171875
52.0021435,-9.7368502,570.6824951171875
52.0021435,-9.7383109,612.510986328125
52.0021435,-9.7397716,697.1146240234375
52.0021435,-9.7412323,722.9923095703125
52.0021435,-9.742693,740.8677978515625
52.0021435,-9.7441537,775.134033203125
52.0021435,-9.745614400000001,835.475341796875
52.0021435,-9.7470751,891.6986083984375
52.0021435,-9.7485358,872.46435546875
52.0021435,-9.7499965,798.519287109375
52.0021435,-9.7514572,719.2716064453125
52.0021435,-9.7529179,643.766357421875
52.0021435,-9.7543786,584.2750244140625
52.0021435,-9.7558393,531.5528564453125
52.0021435,-9.7573,490.9698181152344
52.003043,-9.728086,340.9122924804688
52.003043,-9.7295467,340.4949645996094
52.003043,-9.7310074,370.3160095214844
52.003043,-9.7324681,421.9938354492188
52.003043,-9.7339288,478.0948181152344
52.003043,-9.7353895,520.8519897460938
52.003043,-9.7368502,540.9205322265625
52.003043,-9.7383109,589.0244140625
52.003043,-9.7397716,642.6989135742188
52.003043,-9.7412323,675.1607666015625
52.003043,-9.742693,709.4867553710938
52.003043,-9.7441537,735.5553588867188
52.003043,-9.745614400000001,839.9450073242188
52.003043,-9.7470751,882.9378051757812
52.003043,-9.7485358,884.2542724609375
52.003043,-9.7499965,811.5185546875
52.003043,-9.7514572,737.3897705078125
52.003043,-9.7529179,663.5040893554688
52.003043,-9.7543786,600.405029296875
52.003043,-9.7558393,543.8093872070312
52.003043,-9.7573,498.5698852539062
52.0039425,-9.728086,353.2652282714844
52.0039425,-9.7295467,362.2761840820312
52.0039425,-9.7310074,407.7872314453125
52.0039425,-9.7324681,469.6015014648438
52.0039425,-9.7339288,518.0831298828125
52.0039425,-9.7353895,546.5084228515625
52.0039425,-9.7368502,578.5806274414062
52.0039425,-9.7383109,627.21484375
52.0039425,-9.7397716,663.9209594726562
52.0039425,-9.7412323,711.1532592773438
52.0039425,-9.742693,749.8104248046875
52.0039425,-9.7441537,768.1550903320312
52.0039425,-9.745614400000001,833.0923461914062
52.0039425,-9.7470751,878.4498291015625
52.0039425,-9.7485358,889.5611572265625
52.0039425,-9.7499965,821.1047973632812
52.0039425,-9.7514572,747.54248046875
52.0039425,-9.7529179,676.7499389648438
52.0039425,-9.7543786,614.4219970703125
52.0039425,-9.7558393,561.8801879882812
52.0039425,-9.7573,521.0650024414062
52.004842,-9.728086,378.3313293457031
52.004842,-9.7295467,394.3715515136719
52.004842,-9.7310074,447.4903259277344
52.004842,-9.7324681,512.6504516601562
52.004842,-9.7339288,560.9705810546875
52.004842,-9.7353895,590.2847290039062
52.004842,-9.7368502,625.9757080078125
52.004842,-9.7383109,676.8548583984375
52.004842,-9.7397716,722.8800048828125
52.004842,-9.7412323,780.6459350585938
52.004842,-9.742693,817.9305419921875
52.004842,-9.7441537,833.9663696289062
52.004842,-9.745614400000001,850.6036376953125
52.004842,-9.7470751,879.6795043945312
52.004842,-9.7485358,889.8466796875
52.004842,-9.7499965,824.8493041992188
52.004842,-9.7514572,753.64794921875
52.004842,-9.7529179,682.9882202148438
52.004842,-9.7543786,624.7565307617188
52.004842,-9.7558393,580.08935546875
52.004842,-9.7573,545.7716674804688
52.0057415,-9.728086,415.0017700195312
52.0057415,-9.7295467,435.1673583984375
52.0057415,-9.7310074,478.6187744140625
52.0057415,-9.7324681,528.82470703125
52.0057415,-9.7339288,574.9783325195312
52.0057415,-9.7353895,612.615966796875
52.0057415,-9.7368502,649.7603149414062
52.0057415,-9.7383109,711.3218994140625
52.0057415,-9.7397716,782.6699829101562
52.0057415,-9.7412323,832.3645629882812
52.0057415,-9.742693,877.1363525390625
52.0057415,-9.7441537,904.43505859375
52.0057415,-9.745614400000001,915.551025390625
52.0057415,-9.7470751,917.5014038085938
52.0057415,-9.7485358,899.0936279296875
52.0057415,-9.7499965,831.7221069335938
52.0057415,-9.7514572,761.521240234375
52.0057415,-9.7529179,692.630615234375
52.0057415,-9.7543786,634.8275756835938
52.0057415,-9.7558393,594.923583984375
52.0057415,-9.7573,564.8511352539062
52.006641,-9.728086,468.6665649414062
52.006641,-9.7295467,479.1342468261719
52.006641,-9.7310074,500.26123046875
52.006641,-9.7324681,535.3250732421875
52.006641,-9.7339288,575.6692504882812
52.006641,-9.7353895,610.2823486328125
52.006641,-9.7368502,642.282470703125
52.006641,-9.7383109,695.79931640625
52.006641,-9.7397716,763.5877685546875
52.006641,-9.7412323,822.8281860351562
52.006641,-9.742693,889.9712524414062
52.006641,-9.7441537,942.690185546875
52.006641,-9.745614400000001,967.3013305664062
52.006641,-9.7470751,958.9517822265625
52.006641,-9.7485358,908.076416015625
52.006641,-9.7499965,838.4844970703125
52.006641,-9.7514572,768.0249633789062
52.006641,-9.7529179,701.1981811523438
52.006641,-9.7543786,648.2097778320312
52.006641,-9.7558393,611.306640625
52.006641,-9.7573,583.9260864257812
52.0075405,-9.728086,531.313720703125
52.0075405,-9.7295467,540.6749877929688
52.0075405,-9.7310074,554.0713500976562
52.0075405,-9.7324681,573.2047729492188
52.0075405,-9.7339288,595.9766235351562
52.0075405,-9.7353895,622.9622192382812
52.0075405,-9.7368502,654.121826171875
52.0075405,-9.7383109,700.072998046875
52.0075405,-9.7397716,758.3933715820312
52.0075405,-9.7412323,817.20947265625
52.0075405,-9.742693,877.3910522460938
52.0075405,-9.7441537,923.4437255859375
52.0075405,-9.745614400000001,948.2822265625
52.0075405,-9.7470751,946.2838745117188
52.0075405,-9.7485358,906.9140625
52.0075405,-9.7499965,843.3880615234375
52.0075405,-9.7514572,775.003662109375
52.0075405,-9.7529179,713.290283203125
52.0075405,-9.7543786,663.0165405273438
52.0075405,-9.7558393,626.5697631835938
52.0075405,-9.7573,600.5677490234375
52.00844,-9.728086,596.9326171875
52.00844,-9.7295467,611.8563842773438
52.00844,-9.7310074,623.09716796875
52.00844,-9.7324681,631.2754516601562
52.00844,-9.7339288,641.4710693359375
52.00844,-9.7353895,660.3285522460938
52.00844,-9.7368502,685.5007934570312
52.00844,-9.7383109,720.9811401367188
52.00844,-9.7397716,768.6435546875
52.00844,-9.7412323,818.0194702148438
52.00844,-9.742693,860.01123046875
52.00844,-9.7441537,887.8837280273438
52.00844,-9.745614400000001,903.4566040039062
52.00844,-9.7470751,908.3433227539062
52.00844,-9.7485358,897.1737670898438
52.00844,-9.7499965,845.712158203125
52.00844,-9.7514572,783.3475341796875
52.00844,-9.7529179,727.5867919921875
52.00844,-9.7543786,680.2146606445312
52.00844,-9.7558393,644.1172485351562
52.00844,-9.7573,617.92529296875